DATE,age_category,percent_positive_7d_avg
2020-07-23,25to64,0.0070
2020-07-24,25to64,0.0070
2020-07-25,25to64,0.0067
2020-07-26,25to64,0.0066
2020-07-27,25to64,0.0064
2020-07-28,25to64,0.0057
2020-07-29,25to64,0.0055
2020-07-30,25to64,0.0053
2020-07-31,25to64,0.0052
2020-08-01,25to64,0.0049
2020-08-02,25to64,0.0048
2020-08-03,25to64,0.0049
2020-08-04,25to64,0.0049
2020-08-05,25to64,0.0049
2020-08-06,25to64,0.0051
2020-08-07,25to64,0.0049
2020-08-08,25to64,0.0049
2020-08-09,25to64,0.0049
2020-08-10,25to64,0.0046
2020-08-11,25to64,0.0045
2020-08-12,25to64,0.0043
2020-08-13,25to64,0.0042
2020-08-14,25to64,0.0042
2020-08-15,25to64,0.0044
2020-08-16,25to64,0.0043
2020-08-17,25to64,0.0045
2020-08-18,25to64,0.0045
2020-08-19,25to64,0.0047
2020-08-20,25to64,0.0048
2020-08-21,25to64,0.0048
2020-08-22,25to64,0.0048
2020-08-23,25to64,0.0050
2020-08-24,25to64,0.0048
2020-08-25,25to64,0.0047
2020-08-26,25to64,0.0048
2020-08-27,25to64,0.0047
2020-08-28,25to64,0.0048
2020-08-29,25to64,0.0048
2020-08-30,25to64,0.0049
2020-08-31,25to64,0.0051
2020-09-01,25to64,0.0055
2020-09-02,25to64,0.0059
2020-09-03,25to64,0.0064
2020-09-04,25to64,0.0067
2020-09-05,25to64,0.0070
2020-09-06,25to64,0.0071
2020-09-07,25to64,0.0078
2020-09-08,25to64,0.0078
2020-09-09,25to64,0.0076
2020-09-10,25to64,0.0079
2020-09-11,25to64,0.0080
2020-09-12,25to64,0.0085
2020-09-13,25to64,0.0089
2020-09-14,25to64,0.0089
2020-09-15,25to64,0.0096
2020-09-16,25to64,0.0104
2020-09-17,25to64,0.0109
2020-09-18,25to64,0.0118
2020-09-19,25to64,0.0118
2020-09-20,25to64,0.0119
2020-09-21,25to64,0.0117
2020-09-22,25to64,0.0120
2020-09-23,25to64,0.0124
2020-09-24,25to64,0.0129
2020-09-25,25to64,0.0135
2020-09-26,25to64,0.0147
2020-09-27,25to64,0.0155
2020-09-28,25to64,0.0165
2020-09-29,25to64,0.0173
2020-09-30,25to64,0.0181
2020-10-01,25to64,0.0186
2020-10-02,25to64,0.0186
2020-10-03,25to64,0.0183
2020-10-04,25to64,0.0179
2020-10-05,25to64,0.0179
2020-10-06,25to64,0.0176
2020-10-07,25to64,0.0175
2020-10-08,25to64,0.0177
2020-10-09,25to64,0.0181
2020-10-10,25to64,0.0184
2020-10-11,25to64,0.0194
2020-10-12,25to64,0.0214
2020-10-13,25to64,0.0225
2020-10-14,25to64,0.0230
2020-10-15,25to64,0.0242
2020-10-16,25to64,0.0247
2020-10-17,25to64,0.0253
2020-10-18,25to64,0.0257
2020-10-19,25to64,0.0246
2020-10-20,25to64,0.0250
2020-10-21,25to64,0.0258
2020-10-22,25to64,0.0263
2020-10-23,25to64,0.0271
2020-10-24,25to64,0.0277
2020-10-25,25to64,0.0282
2020-10-26,25to64,0.0283
2020-10-27,25to64,0.0283
2020-10-28,25to64,0.0289
2020-10-29,25to64,0.0291
2020-10-30,25to64,0.0291
2020-10-31,25to64,0.0292
2020-11-01,25to64,0.0291
2020-11-02,25to64,0.0299
2020-11-03,25to64,0.0309
2020-11-04,25to64,0.0314
2020-11-05,25to64,0.0327
2020-11-06,25to64,0.0344
2020-11-07,25to64,0.0360
2020-11-08,25to64,0.0372
2020-11-09,25to64,0.0383
2020-11-10,25to64,0.0399
2020-11-11,25to64,0.0419
2020-11-12,25to64,0.0426
2020-11-13,25to64,0.0422
2020-11-14,25to64,0.0420
2020-11-15,25to64,0.0419
2020-11-16,25to64,0.0410
2020-11-17,25to64,0.0402
2020-11-18,25to64,0.0391
2020-11-19,25to64,0.0389
2020-11-20,25to64,0.0388
2020-11-21,25to64,0.0384
2020-11-22,25to64,0.0384
2020-11-23,25to64,0.0387
2020-11-24,25to64,0.0380
2020-11-25,25to64,0.0375
2020-11-26,25to64,0.0374
2020-11-27,25to64,0.0378
2020-11-28,25to64,0.0393
2020-11-29,25to64,0.0399
2020-11-30,25to64,0.0402
2020-12-01,25to64,0.0405
2020-12-02,25to64,0.0401
2020-12-03,25to64,0.0402
2020-12-04,25to64,0.0407
2020-12-05,25to64,0.0402
2020-12-06,25to64,0.0401
2020-12-07,25to64,0.0392
2020-12-08,25to64,0.0385
2020-12-09,25to64,0.0388
2020-12-10,25to64,0.0387
2020-12-11,25to64,0.0386
2020-12-12,25to64,0.0388
2020-12-13,25to64,0.0392
2020-12-14,25to64,0.0404
2020-12-15,25to64,0.0411
2020-12-16,25to64,0.0413
2020-12-17,25to64,0.0422
2020-12-18,25to64,0.0419
2020-12-19,25to64,0.0417
2020-12-20,25to64,0.0415
2020-12-21,25to64,0.0405
2020-12-22,25to64,0.0405
2020-12-23,25to64,0.0414
2020-12-24,25to64,0.0434
2020-12-25,25to64,0.0457
2020-12-26,25to64,0.0481
2020-12-27,25to64,0.0503
2020-12-28,25to64,0.0560
2020-12-29,25to64,0.0587
2020-12-30,25to64,0.0620
2020-12-31,25to64,0.0631
2021-01-01,25to64,0.0640
2021-01-02,25to64,0.0653
2021-01-03,25to64,0.0667
2021-01-04,25to64,0.0659
2021-01-05,25to64,0.0683
2021-01-06,25to64,0.0676
2021-01-07,25to64,0.0669
2021-01-08,25to64,0.0654
2021-01-09,25to64,0.0639
2021-01-10,25to64,0.0618
2021-01-11,25to64,0.0594
2021-01-12,25to64,0.0570
2021-01-13,25to64,0.0556
2021-01-14,25to64,0.0538
2021-01-15,25to64,0.0524
2021-01-16,25to64,0.0516
2021-01-17,25to64,0.0512
2021-01-18,25to64,0.0505
2021-01-19,25to64,0.0492
2021-01-20,25to64,0.0479
2021-01-21,25to64,0.0467
2021-01-22,25to64,0.0454
2021-01-23,25to64,0.0442
2021-01-24,25to64,0.0431
2021-01-25,25to64,0.0419
2021-01-26,25to64,0.0404
2021-01-27,25to64,0.0397
2021-01-28,25to64,0.0385
2021-01-29,25to64,0.0377
2021-01-30,25to64,0.0371
2021-01-31,25to64,0.0365
2021-02-01,25to64,0.0353
2021-02-02,25to64,0.0342
2021-02-03,25to64,0.0326
2021-02-04,25to64,0.0315
2021-02-05,25to64,0.0301
2021-02-06,25to64,0.0290
2021-02-07,25to64,0.0283
2021-02-08,25to64,0.0269
2021-02-09,25to64,0.0264
2021-02-10,25to64,0.0260
2021-02-11,25to64,0.0257
2021-02-12,25to64,0.0255
2021-02-13,25to64,0.0253
2021-02-14,25to64,0.0249
2021-02-15,25to64,0.0263
2021-02-16,25to64,0.0255
2021-02-17,25to64,0.0255
2021-02-18,25to64,0.0250
2021-02-19,25to64,0.0250
2021-02-20,25to64,0.0248
2021-02-21,25to64,0.0249
2021-02-22,25to64,0.0238
2021-02-23,25to64,0.0240
2021-02-24,25to64,0.0243
2021-02-25,25to64,0.0239
2021-02-26,25to64,0.0235
2021-02-27,25to64,0.0235
2021-02-28,25to64,0.0235
2021-03-01,25to64,0.0236
2021-03-02,25to64,0.0238
2021-03-03,25to64,0.0244
2021-03-04,25to64,0.0252
2021-03-05,25to64,0.0257
2021-03-06,25to64,0.0261
2021-03-07,25to64,0.0265
2021-03-08,25to64,0.0270
2021-03-09,25to64,0.0280
2021-03-10,25to64,0.0283
2021-03-11,25to64,0.0290
2021-03-12,25to64,0.0295
2021-03-13,25to64,0.0297
2021-03-14,25to64,0.0301
2021-03-15,25to64,0.0320
2021-03-16,25to64,0.0342
2021-03-17,25to64,0.0364
2021-03-18,25to64,0.0373
2021-03-19,25to64,0.0387
2021-03-20,25to64,0.0403
2021-03-21,25to64,0.0418
2021-03-22,25to64,0.0434
2021-03-23,25to64,0.0449
2021-03-24,25to64,0.0464
2021-03-25,25to64,0.0485
2021-03-26,25to64,0.0497
2021-03-27,25to64,0.0507
2021-03-28,25to64,0.0519
2021-03-29,25to64,0.0534
2021-03-30,25to64,0.0548
2021-03-31,25to64,0.0554
2021-04-01,25to64,0.0565
2021-04-02,25to64,0.0592
2021-04-03,25to64,0.0617
2021-04-04,25to64,0.0642
2021-04-05,25to64,0.0675
2021-04-06,25to64,0.0707
2021-04-07,25to64,0.0746
2021-04-08,25to64,0.0778
2021-04-09,25to64,0.0789
2021-04-10,25to64,0.0812
2021-04-11,25to64,0.0818
2021-04-12,25to64,0.0836
2021-04-13,25to64,0.0857
2021-04-14,25to64,0.0871
2021-04-15,25to64,0.0880
2021-04-16,25to64,0.0881
2021-04-17,25to64,0.0877
2021-04-18,25to64,0.0876
2021-04-19,25to64,0.0867
2021-04-20,25to64,0.0874
2021-04-21,25to64,0.0871
2021-04-22,25to64,0.0871
2021-04-23,25to64,0.0868
2021-04-24,25to64,0.0860
2021-04-25,25to64,0.0854
2021-04-26,25to64,0.0842
2021-04-27,25to64,0.0825
2021-04-28,25to64,0.0818
2021-04-29,25to64,0.0804
2021-04-30,25to64,0.0797
2021-05-01,25to64,0.0796
2021-05-02,25to64,0.0789
2021-05-03,25to64,0.0776
2021-05-04,25to64,0.0763
2021-05-05,25to64,0.0750
2021-05-06,25to64,0.0741
2021-05-07,25to64,0.0725
2021-05-08,25to64,0.0707
2021-05-09,25to64,0.0696
2021-05-10,25to64,0.0687
2021-05-11,25to64,0.0674
2021-05-12,25to64,0.0659
2021-05-13,25to64,0.0643
2021-05-14,25to64,0.0637
2021-05-15,25to64,0.0627
2021-05-16,25to64,0.0618
2021-05-17,25to64,0.0612
2021-05-18,25to64,0.0603
2021-05-19,25to64,0.0593
2021-05-20,25to64,0.0584
2021-05-21,25to64,0.0568
2021-05-22,25to64,0.0555
2021-05-23,25to64,0.0544
2021-05-24,25to64,0.0541
2021-05-25,25to64,0.0506
2021-05-26,25to64,0.0468
2021-05-27,25to64,0.0443
2021-05-28,25to64,0.0421
2021-05-29,25to64,0.0396
2021-05-30,25to64,0.0375
2021-05-31,25to64,0.0349
2021-06-01,25to64,0.0328
2021-06-02,25to64,0.0323
2021-06-03,25to64,0.0308
2021-06-04,25to64,0.0290
2021-06-05,25to64,0.0282
2021-06-06,25to64,0.0273
2021-06-07,25to64,0.0254
2021-06-08,25to64,0.0243
2021-06-09,25to64,0.0228
2021-06-10,25to64,0.0217
2021-06-11,25to64,0.0213
2021-06-12,25to64,0.0204
2021-06-13,25to64,0.0201
2021-06-14,25to64,0.0191
2021-06-15,25to64,0.0188
2021-06-16,25to64,0.0178
2021-06-17,25to64,0.0169
2021-06-18,25to64,0.0158
2021-06-19,25to64,0.0152
2021-06-20,25to64,0.0143
2021-06-21,25to64,0.0139
2021-06-22,25to64,0.0133
2021-06-23,25to64,0.0130
2021-06-24,25to64,0.0133
2021-06-25,25to64,0.0132
2021-06-26,25to64,0.0129
2021-06-27,25to64,0.0131
2021-06-28,25to64,0.0128
2021-06-29,25to64,0.0123
2021-06-30,25to64,0.0120
2021-07-01,25to64,0.0114
2021-07-02,25to64,0.0112
2021-07-03,25to64,0.0108
2021-07-04,25to64,0.0107
2021-07-05,25to64,0.0106
2021-07-06,25to64,0.0109
2021-07-07,25to64,0.0106
2021-07-08,25to64,0.0101
2021-07-09,25to64,0.0095
2021-07-10,25to64,0.0093
2021-07-11,25to64,0.0087
2021-07-12,25to64,0.0081
2021-07-13,25to64,0.0074
2021-07-14,25to64,0.0073
2021-07-15,25to64,0.0073
2021-07-16,25to64,0.0076
2021-07-17,25to64,0.0078
2021-07-18,25to64,0.0079
2021-07-19,25to64,0.0085
2021-07-20,25to64,0.0092
2021-07-21,25to64,0.0095
2021-07-22,25to64,0.0096
2021-07-23,25to64,0.0096
2021-07-24,25to64,0.0095
2021-07-25,25to64,0.0094
2021-07-26,25to64,0.0094
2021-07-27,25to64,0.0095
2021-07-28,25to64,0.0097
2021-07-29,25to64,0.0103
2021-07-30,25to64,0.0109
2021-07-31,25to64,0.0110
2021-08-01,25to64,0.0111
2021-08-02,25to64,0.0118
2021-08-03,25to64,0.0115
2021-08-04,25to64,0.0124
2021-08-05,25to64,0.0133
2021-08-06,25to64,0.0141
2021-08-07,25to64,0.0154
2021-08-08,25to64,0.0166
2021-08-09,25to64,0.0172
2021-08-10,25to64,0.0191
2021-08-11,25to64,0.0205
2021-08-12,25to64,0.0224
2021-08-13,25to64,0.0234
2021-08-14,25to64,0.0243
2021-08-15,25to64,0.0252
2021-08-16,25to64,0.0259
2021-08-17,25to64,0.0267
2021-08-18,25to64,0.0280
2021-08-19,25to64,0.0280
2021-08-20,25to64,0.0288
2021-08-21,25to64,0.0294
2021-08-22,25to64,0.0300
2021-08-23,25to64,0.0308
2021-08-24,25to64,0.0318
2021-08-25,25to64,0.0317
2021-08-26,25to64,0.0326
2021-08-27,25to64,0.0332
2021-08-28,25to64,0.0334
2021-08-29,25to64,0.0332
2021-08-30,25to64,0.0341
2021-08-31,25to64,0.0345
2021-09-01,25to64,0.0355
2021-09-02,25to64,0.0358
2021-09-03,25to64,0.0355
2021-09-04,25to64,0.0351
2021-09-05,25to64,0.0354
2021-09-06,25to64,0.0361
2021-09-07,25to64,0.0358
2021-09-08,25to64,0.0354
2021-09-09,25to64,0.0351
2021-09-10,25to64,0.0349
2021-09-11,25to64,0.0346
2021-09-12,25to64,0.0340
2021-09-13,25to64,0.0328
2021-09-14,25to64,0.0324
2021-09-15,25to64,0.0319
2021-09-16,25to64,0.0313
2021-09-17,25to64,0.0305
2021-09-18,25to64,0.0307
2021-09-19,25to64,0.0306
2021-09-20,25to64,0.0295
2021-09-21,25to64,0.0302
2021-09-22,25to64,0.0295
2021-09-23,25to64,0.0283
2021-09-24,25to64,0.0281
2021-09-25,25to64,0.0272
2021-09-26,25to64,0.0270
2021-09-27,25to64,0.0267
2021-09-28,25to64,0.0257
2021-09-29,25to64,0.0248
2021-09-30,25to64,0.0249
2021-10-01,25to64,0.0242
2021-10-02,25to64,0.0242
2021-10-03,25to64,0.0239
2021-10-04,25to64,0.0243
2021-10-05,25to64,0.0233
2021-10-06,25to64,0.0237
2021-10-07,25to64,0.0232
2021-10-08,25to64,0.0231
2021-10-09,25to64,0.0230
2021-10-10,25to64,0.0227
2021-10-11,25to64,0.0226
2021-10-12,25to64,0.0229
2021-10-13,25to64,0.0217
2021-10-14,25to64,0.0212
2021-10-15,25to64,0.0209
2021-10-16,25to64,0.0206
2021-10-17,25to64,0.0205
2021-10-18,25to64,0.0196
2021-10-19,25to64,0.0188
2021-10-20,25to64,0.0189
2021-10-21,25to64,0.0188
2021-10-22,25to64,0.0183
2021-10-23,25to64,0.0180
2021-10-24,25to64,0.0177
2021-10-25,25to64,0.0175
2021-10-26,25to64,0.0178
2021-10-27,25to64,0.0176
2021-10-28,25to64,0.0171
2021-10-29,25to64,0.0176
2021-10-30,25to64,0.0179
2021-10-31,25to64,0.0182
2021-11-01,25to64,0.0189
2021-11-02,25to64,0.0196
2021-11-03,25to64,0.0203
2021-11-04,25to64,0.0215
2021-11-05,25to64,0.0218
2021-11-06,25to64,0.0222
2021-11-07,25to64,0.0227
2021-11-08,25to64,0.0229
2021-11-09,25to64,0.0234
2021-11-10,25to64,0.0244
2021-11-11,25to64,0.0245
2021-11-12,25to64,0.0251
2021-11-13,25to64,0.0255
2021-11-14,25to64,0.0255
2021-11-15,25to64,0.0258
2021-11-16,25to64,0.0261
2021-11-17,25to64,0.0262
2021-11-18,25to64,0.0267
2021-11-19,25to64,0.0270
2021-11-20,25to64,0.0279
2021-11-21,25to64,0.0287
2021-11-22,25to64,0.0293
2021-11-23,25to64,0.0297
2021-11-24,25to64,0.0302
2021-11-25,25to64,0.0310
2021-11-26,25to64,0.0319
2021-11-27,25to64,0.0321
2021-11-28,25to64,0.0319
2021-11-29,25to64,0.0329
2021-11-30,25to64,0.0334
2021-12-01,25to64,0.0334
2021-12-02,25to64,0.0339
2021-12-03,25to64,0.0341
2021-12-04,25to64,0.0337
2021-12-05,25to64,0.0341
2021-12-06,25to64,0.0342
2021-12-07,25to64,0.0349
2021-12-08,25to64,0.0359
2021-12-09,25to64,0.0372
2021-12-10,25to64,0.0384
2021-12-11,25to64,0.0401
2021-12-12,25to64,0.0411
2021-12-13,25to64,0.0451
2021-12-14,25to64,0.0506
2021-12-15,25to64,0.0593
2021-12-16,25to64,0.0676
2021-12-17,25to64,0.0759
2021-12-18,25to64,0.0834
2021-12-19,25to64,0.0907
2021-12-20,25to64,0.1059
2021-12-21,25to64,0.1237
2021-12-22,25to64,0.1419
2021-12-23,25to64,0.1592
2021-12-24,25to64,0.1760
2021-12-25,25to64,0.1856
2021-12-26,25to64,0.1989
2021-12-27,25to64,0.2234
2021-12-28,25to64,0.2501
2021-12-29,25to64,0.2775
2021-12-30,25to64,0.3031
2021-12-31,25to64,0.3126
2022-01-01,25to64,0.3123
2022-01-02,25to64,0.3121
2022-01-03,25to64,0.3104
2022-01-04,25to64,0.3034
2022-01-05,25to64,0.2917
2022-01-06,25to64,0.2722
2022-01-07,25to64,0.2628
2022-01-08,25to64,0.2650
2022-01-09,25to64,0.2646
2022-01-10,25to64,0.2593
2022-01-11,25to64,0.2534
2022-01-12,25to64,0.2448
2022-01-13,25to64,0.2374
2022-01-14,25to64,0.2307
2022-01-15,25to64,0.2267
2022-01-16,25to64,0.2217
2022-01-17,25to64,0.2117
2022-01-18,25to64,0.2054
2022-01-19,25to64,0.2005
2022-01-20,25to64,0.1965
2022-01-21,25to64,0.1934
2022-01-22,25to64,0.1886
2022-01-23,25to64,0.1833
2022-01-24,25to64,0.1794
2022-01-25,25to64,0.1704
2022-01-26,25to64,0.1635
2022-01-27,25to64,0.1561
2022-01-28,25to64,0.1503
2022-01-29,25to64,0.1446
2022-01-30,25to64,0.1419
2022-01-31,25to64,0.1372
2022-02-01,25to64,0.1321
2022-02-02,25to64,0.1276
2022-02-03,25to64,0.1257
2022-02-04,25to64,0.1223
2022-02-05,25to64,0.1202
2022-02-06,25to64,0.1178
2022-02-07,25to64,0.1153
2022-02-08,25to64,0.1128
2022-02-09,25to64,0.1099
2022-02-10,25to64,0.1081
2022-02-11,25to64,0.1061
2022-02-12,25to64,0.1041
2022-02-13,25to64,0.1018
2022-02-14,25to64,0.0996
2022-02-15,25to64,0.0975
2022-02-16,25to64,0.0958
2022-02-17,25to64,0.0938
2022-02-18,25to64,0.0932
2022-02-19,25to64,0.0921
2022-02-20,25to64,0.0906
2022-02-21,25to64,0.0868
2022-02-22,25to64,0.0862
2022-02-23,25to64,0.0860
2022-02-24,25to64,0.0863
2022-02-25,25to64,0.0862
2022-02-26,25to64,0.0853
2022-02-27,25to64,0.0856
2022-02-28,25to64,0.0893
2022-03-01,25to64,0.0915
2022-03-02,25to64,0.0930
2022-03-03,25to64,0.0939
2022-03-04,25to64,0.0958
2022-03-05,25to64,0.0998
2022-03-06,25to64,0.1057
2022-03-07,25to64,0.1102
2022-03-08,25to64,0.1107
2022-03-09,25to64,0.1145
2022-03-10,25to64,0.1168
2022-03-11,25to64,0.1194
2022-03-12,25to64,0.1209
2022-03-13,25to64,0.1214
2022-03-14,25to64,0.1242
2022-03-15,25to64,0.1281
2022-03-16,25to64,0.1309
2022-03-17,25to64,0.1316
2022-03-18,25to64,0.1332
2022-03-19,25to64,0.1341
2022-03-20,25to64,0.1354
2022-03-21,25to64,0.1386
2022-03-22,25to64,0.1417
2022-03-23,25to64,0.1434
2022-03-24,25to64,0.1489
2022-03-25,25to64,0.1516
2022-03-26,25to64,0.1535
2022-03-27,25to64,0.1551
2022-03-28,25to64,0.1610
2022-03-29,25to64,0.1662
2022-03-30,25to64,0.1725
2022-03-31,25to64,0.1764
2022-04-01,25to64,0.1819
2022-04-02,25to64,0.1866
2022-04-03,25to64,0.1908
2022-04-04,25to64,0.1961
2022-04-05,25to64,0.2000
2022-04-06,25to64,0.2040
2022-04-07,25to64,0.2070
2022-04-08,25to64,0.2074
2022-04-09,25to64,0.2073
2022-04-10,25to64,0.2068
2022-04-11,25to64,0.2076
2022-04-12,25to64,0.2080
2022-04-13,25to64,0.2063
2022-04-14,25to64,0.2046
2022-04-15,25to64,0.2055
2022-04-16,25to64,0.2068
2022-04-17,25to64,0.2062
2022-04-18,25to64,0.2037
2022-04-19,25to64,0.2025
2022-04-20,25to64,0.1997
2022-04-21,25to64,0.1978
2022-04-22,25to64,0.1954
2022-04-23,25to64,0.1912
2022-04-24,25to64,0.1899
2022-04-25,25to64,0.1829
2022-04-26,25to64,0.1748
2022-04-27,25to64,0.1698
2022-04-28,25to64,0.1640
2022-04-29,25to64,0.1586
2022-04-30,25to64,0.1565
2022-05-01,25to64,0.1549
2022-05-02,25to64,0.1528
2022-05-03,25to64,0.1514
2022-05-04,25to64,0.1488
2022-05-05,25to64,0.1473
2022-05-06,25to64,0.1464
2022-05-07,25to64,0.1466
2022-05-08,25to64,0.1459
2022-05-09,25to64,0.1450
2022-05-10,25to64,0.1423
2022-05-11,25to64,0.1393
2022-05-12,25to64,0.1352
2022-05-13,25to64,0.1311
2022-05-14,25to64,0.1287
2022-05-15,25to64,0.1275
2022-05-16,25to64,0.1227
2022-05-17,25to64,0.1172
2022-05-18,25to64,0.1126
2022-05-19,25to64,0.1087
2022-05-20,25to64,0.1048
2022-05-21,25to64,0.1024
2022-05-22,25to64,0.0999
2022-05-23,25to64,0.0943
2022-05-24,25to64,0.0936
2022-05-25,25to64,0.0900
2022-05-26,25to64,0.0899
2022-05-27,25to64,0.0899
2022-05-28,25to64,0.0892
2022-05-29,25to64,0.0873
2022-05-30,25to64,0.0887
2022-05-31,25to64,0.0857
2022-06-01,25to64,0.0860
2022-06-02,25to64,0.0849
2022-06-03,25to64,0.0837
2022-06-04,25to64,0.0824
2022-06-05,25to64,0.0823
2022-06-06,25to64,0.0804
2022-06-07,25to64,0.0793
2022-06-08,25to64,0.0791
2022-06-09,25to64,0.0780
2022-06-10,25to64,0.0771
2022-06-11,25to64,0.0770
2022-06-12,25to64,0.0782
2022-06-13,25to64,0.0780
2022-06-14,25to64,0.0810
2022-06-15,25to64,0.0817
2022-06-16,25to64,0.0812
2022-06-17,25to64,0.0819
2022-06-18,25to64,0.0829
2022-06-19,25to64,0.0837
2022-06-20,25to64,0.0859
2022-06-21,25to64,0.0871
2022-06-22,25to64,0.0895
2022-06-23,25to64,0.0941
2022-06-24,25to64,0.0993
2022-06-25,25to64,0.1009
2022-06-26,25to64,0.1027
2022-06-27,25to64,0.1084
2022-06-28,25to64,0.1136
2022-06-29,25to64,0.1190
2022-06-30,25to64,0.1230
2022-07-01,25to64,0.1253
2022-07-02,25to64,0.1311
2022-07-03,25to64,0.1360
2022-07-04,25to64,0.1427
2022-07-05,25to64,0.1470
2022-07-06,25to64,0.1521
2022-07-07,25to64,0.1568
2022-07-08,25to64,0.1590
2022-07-09,25to64,0.1585
2022-07-10,25to64,0.1566
2022-07-11,25to64,0.1606
2022-07-12,25to64,0.1638
2022-07-13,25to64,0.1648
2022-07-14,25to64,0.1650
2022-07-15,25to64,0.1653
2022-07-16,25to64,0.1662
2022-07-17,25to64,0.1686
2022-07-18,25to64,0.1716
2022-07-19,25to64,0.1723
2022-07-20,25to64,0.1706
2022-07-21,25to64,0.1700
2022-07-22,25to64,0.1668
2022-07-23,25to64,0.1660
2022-07-24,25to64,0.1657
2022-07-25,25to64,0.1624
2022-07-26,25to64,0.1578
2022-07-27,25to64,0.1567
2022-07-28,25to64,0.1546
2022-07-29,25to64,0.1549
2022-07-30,25to64,0.1539
2022-07-31,25to64,0.1535
2022-08-01,25to64,0.1493
2022-08-02,25to64,0.1538
2022-08-03,25to64,0.1545
2022-08-04,25to64,0.1526
2022-08-05,25to64,0.1518
2022-08-06,25to64,0.1527
2022-08-07,25to64,0.1495
2022-08-08,25to64,0.1497
2022-08-09,25to64,0.1421
2022-08-10,25to64,0.1392
2022-08-11,25to64,0.1404
2022-08-12,25to64,0.1413
2022-08-13,25to64,0.1393
2022-08-14,25to64,0.1399
2022-08-15,25to64,0.1390
2022-08-16,25to64,0.1402
2022-08-17,25to64,0.1386
2022-08-18,25to64,0.1375
2022-08-19,25to64,0.1352
2022-08-20,25to64,0.1353
2022-08-21,25to64,0.1341
2022-08-22,25to64,0.1335
2022-08-23,25to64,0.1330
2022-08-24,25to64,0.1323
2022-08-25,25to64,0.1292
2022-08-26,25to64,0.1285
2022-08-27,25to64,0.1286
2022-08-28,25to64,0.1277
2022-08-29,25to64,0.1237
2022-08-30,25to64,0.1232
2022-08-31,25to64,0.1207
2022-09-01,25to64,0.1198
2022-09-02,25to64,0.1171
2022-09-03,25to64,0.1153
2022-09-04,25to64,0.1139
2022-09-05,25to64,0.1089
2022-09-06,25to64,0.1088
2022-09-07,25to64,0.1086
2022-09-08,25to64,0.1086
2022-09-09,25to64,0.1079
2022-09-10,25to64,0.1071
2022-09-11,25to64,0.1074
2022-09-12,25to64,0.1121
2022-09-13,25to64,0.1092
2022-09-14,25to64,0.1079
2022-09-15,25to64,0.1070
2022-09-16,25to64,0.1066
2022-09-17,25to64,0.1057
2022-09-18,25to64,0.1068
2022-09-19,25to64,0.1073
2022-09-20,25to64,0.1081
2022-09-21,25to64,0.1106
2022-09-22,25to64,0.1127
2022-09-23,25to64,0.1140
2022-09-24,25to64,0.1157
2022-09-25,25to64,0.1157
2022-09-26,25to64,0.1173
2022-09-27,25to64,0.1185
2022-09-28,25to64,0.1199
2022-09-29,25to64,0.1220
2022-09-30,25to64,0.1258
2022-10-01,25to64,0.1275
2022-10-02,25to64,0.1293
2022-10-03,25to64,0.1332
2022-10-04,25to64,0.1373
2022-10-05,25to64,0.1411
2022-10-06,25to64,0.1444
2022-10-07,25to64,0.1458
2022-10-08,25to64,0.1483
2022-10-09,25to64,0.1503
2022-10-10,25to64,0.1497
2022-10-11,25to64,0.1552
2022-10-12,25to64,0.1602
2022-10-13,25to64,0.1622
2022-10-14,25to64,0.1634
2022-10-15,25to64,0.1624
2022-10-16,25to64,0.1630
2022-10-17,25to64,0.1642
2022-10-18,25to64,0.1608
2022-10-19,25to64,0.1575
2022-10-20,25to64,0.1581
2022-10-21,25to64,0.1586
2022-10-22,25to64,0.1611
2022-10-23,25to64,0.1619
2022-10-24,25to64,0.1639
2022-10-25,25to64,0.1664
2022-10-26,25to64,0.1676
2022-10-27,25to64,0.1685
2022-10-28,25to64,0.1701
2022-10-29,25to64,0.1679
2022-10-30,25to64,0.1669
2022-10-31,25to64,0.1628
2022-11-01,25to64,0.1582
2022-11-02,25to64,0.1526
2022-11-03,25to64,0.1456
2022-11-04,25to64,0.1429
2022-11-05,25to64,0.1415
2022-11-06,25to64,0.1388
2022-11-07,25to64,0.1361
2022-11-08,25to64,0.1323
2022-11-09,25to64,0.1277
2022-11-10,25to64,0.1249
2022-11-11,25to64,0.1211
2022-11-12,25to64,0.1205
2022-11-13,25to64,0.1180
2022-11-14,25to64,0.1116
2022-11-15,25to64,0.1104
2022-11-16,25to64,0.1101
2022-11-17,25to64,0.1103
2022-11-18,25to64,0.1080
2022-11-19,25to64,0.1055
2022-11-20,25to64,0.1057
2022-11-21,25to64,0.1063
2022-11-22,25to64,0.1060
2022-11-23,25to64,0.1071
2022-11-24,25to64,0.1063
2022-11-25,25to64,0.1063
2022-11-26,25to64,0.1068
2022-11-27,25to64,0.1068
2022-11-28,25to64,0.1065
2022-11-29,25to64,0.1071
2022-11-30,25to64,0.1084
2022-12-01,25to64,0.1075
2022-12-02,25to64,0.1104
2022-12-03,25to64,0.1100
2022-12-04,25to64,0.1097
2022-12-05,25to64,0.1134
2022-12-06,25to64,0.1144
2022-12-07,25to64,0.1167
2022-12-08,25to64,0.1211
2022-12-09,25to64,0.1244
2022-12-10,25to64,0.1257
2022-12-11,25to64,0.1277
2022-12-12,25to64,0.1322
